method	sim_method	rep	panel_ancestry	panel_n	trait	h2	p_causal	effect_dist	metric	value	n	n_cases	n_controls
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.1	0.05	spikeslab	n_snps_after_rsid_mapping	703226			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.1	0.05	spikeslab	n_snps_in_output	659777			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.1	0.05	spikeslab	n_snps_nonzero	659777			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.1	0.05	spikeslab	beta_l2	0.14910715134088			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.1	0.05	spikeslab	phi_value				
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.1	0.05	spikeslab	seed	1001			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.1	0.2	spikeslab	R2_full	0.00790492625679319	20000		
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.1	0.2	spikeslab	R2_null	0.00152778926200112	20000		
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.1	0.2	spikeslab	R2_incremental	0.00637713699479207	20000		
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.1	0.2	spikeslab	pgs_var_mean	1.13263265122186	20000		
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.1	0.2	spikeslab	pgs_var_median	1.13141761114693	20000		
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.1	0.2	spikeslab	n_snps_in_sumstats	708327			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.1	0.2	spikeslab	n_snps_after_rsid_mapping	703226			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.1	0.2	spikeslab	n_snps_in_output	659777			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.1	0.2	spikeslab	n_snps_nonzero	659777			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.1	0.2	spikeslab	beta_l2	0.152999617161287			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.1	0.2	spikeslab	phi_value				
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.1	0.2	spikeslab	seed	1001			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.2	0.001	gaussian	R2_full	0.0217033850521967	20000		
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.2	0.001	gaussian	R2_null	0.00190162048207057	20000		
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.2	0.001	gaussian	R2_incremental	0.0198017645701262	20000		
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.2	0.001	gaussian	pgs_var_mean	1.2753553938038	20000		
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.2	0.001	gaussian	pgs_var_median	1.27363001014399	20000		
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.2	0.001	gaussian	n_snps_in_sumstats	708327			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.2	0.001	gaussian	n_snps_after_rsid_mapping	703226			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.2	0.001	gaussian	n_snps_in_output	659777			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.2	0.001	gaussian	n_snps_nonzero	659777			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.2	0.001	gaussian	beta_l2	0.163793777299804			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.2	0.001	gaussian	phi_value				
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.2	0.001	gaussian	seed	1001			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.2	0.001	spikeslab	R2_full	0.106366574626156	20000		
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.2	0.001	spikeslab	R2_null	0.00128881590699598	20000		
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.2	0.001	spikeslab	R2_incremental	0.10507775871916	20000		
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.2	0.001	spikeslab	pgs_var_mean	1.31531802857512	20000		
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.2	0.001	spikeslab	pgs_var_median	1.30701419008293	20000		
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.2	0.001	spikeslab	n_snps_in_sumstats	708327			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.2	0.001	spikeslab	n_snps_after_rsid_mapping	703226			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.2	0.001	spikeslab	n_snps_in_output	659777			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.2	0.001	spikeslab	n_snps_nonzero	659777			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.2	0.001	spikeslab	beta_l2	0.453610727386298			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.2	0.001	spikeslab	phi_value				
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.2	0.001	spikeslab	seed	1001			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.2	0.01	spikeslab	R2_full	0.0430096222401866	20000		
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.2	0.01	spikeslab	R2_null	0.00131636680511911	20000		
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.2	0.01	spikeslab	R2_incremental	0.0416932554350675	20000		
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.2	0.01	spikeslab	pgs_var_mean	1.33575022559179	20000		
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.2	0.01	spikeslab	pgs_var_median	1.33246037131117	20000		
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.2	0.01	spikeslab	n_snps_in_sumstats	708327			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.2	0.01	spikeslab	n_snps_after_rsid_mapping	703226			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.2	0.01	spikeslab	n_snps_in_output	659777			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.2	0.01	spikeslab	n_snps_nonzero	659777			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.2	0.01	spikeslab	beta_l2	0.236869181455401			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.2	0.01	spikeslab	phi_value				
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.2	0.01	spikeslab	seed	1001			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.2	0.05	spikeslab	R2_full	0.0227348882718949	20000		
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.2	0.05	spikeslab	R2_null	0.00240433287177289	20000		
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.2	0.05	spikeslab	R2_incremental	0.020330555400122	20000		
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.2	0.05	spikeslab	pgs_var_mean	1.33638643336737	20000		
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.2	0.05	spikeslab	pgs_var_median	1.33425677912066	20000		
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.2	0.05	spikeslab	n_snps_in_sumstats	708327			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.2	0.05	spikeslab	n_snps_after_rsid_mapping	703226			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.2	0.05	spikeslab	n_snps_in_output	659777			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.2	0.05	spikeslab	n_snps_nonzero	659777			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.2	0.05	spikeslab	beta_l2	0.176296367907283			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.2	0.05	spikeslab	phi_value				
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.2	0.05	spikeslab	seed	1001			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.2	0.2	spikeslab	R2_full	0.0225533878054835	20000		
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.2	0.2	spikeslab	R2_null	0.00190703086729494	20000		
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.2	0.2	spikeslab	R2_incremental	0.0206463569381886	20000		
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.2	0.2	spikeslab	pgs_var_mean	1.27184725167647	20000		
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.2	0.2	spikeslab	pgs_var_median	1.27051859829406	20000		
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.2	0.2	spikeslab	n_snps_in_sumstats	708327			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.2	0.2	spikeslab	n_snps_after_rsid_mapping	703226			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.2	0.2	spikeslab	n_snps_in_output	659777			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.2	0.2	spikeslab	n_snps_nonzero	659777			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.2	0.2	spikeslab	beta_l2	0.16667736422398			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.2	0.2	spikeslab	phi_value				
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.2	0.2	spikeslab	seed	1001			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.4	0.001	gaussian	R2_full	0.0632292761757844	20000		
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.4	0.001	gaussian	R2_null	0.00245727893690867	20000		
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.4	0.001	gaussian	R2_incremental	0.0607719972388758	20000		
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.4	0.001	gaussian	pgs_var_mean	1.604106164116	20000		
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.4	0.001	gaussian	pgs_var_median	1.60046935412695	20000		
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.4	0.001	gaussian	n_snps_in_sumstats	708327			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.4	0.001	gaussian	n_snps_after_rsid_mapping	703226			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.4	0.001	gaussian	n_snps_in_output	659777			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.4	0.001	gaussian	n_snps_nonzero	659777			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.4	0.001	gaussian	beta_l2	0.20516076337051			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.4	0.001	gaussian	phi_value				
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.4	0.001	gaussian	seed	1001			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.4	0.001	spikeslab	R2_full	0.240822004469284	20000		
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.4	0.001	spikeslab	R2_null	0.00171504481558857	20000		
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.4	0.001	spikeslab	R2_incremental	0.239106959653696	20000		
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.4	0.001	spikeslab	pgs_var_mean	1.57975818841878	20000		
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.4	0.001	spikeslab	pgs_var_median	1.55531698088385	20000		
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.4	0.001	spikeslab	n_snps_in_sumstats	708327			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.4	0.001	spikeslab	n_snps_after_rsid_mapping	703226			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.4	0.001	spikeslab	n_snps_in_output	659777			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.4	0.001	spikeslab	n_snps_nonzero	659777			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.4	0.001	spikeslab	beta_l2	0.679888004085162			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.4	0.001	spikeslab	phi_value				
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.4	0.001	spikeslab	seed	1001			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.4	0.01	spikeslab	R2_full	0.126125977688305	20000		
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.4	0.01	spikeslab	R2_null	0.00161384417717714	20000		
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.4	0.01	spikeslab	R2_incremental	0.124512133511128	20000		
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.4	0.01	spikeslab	pgs_var_mean	1.76005687701232	20000		
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.4	0.01	spikeslab	pgs_var_median	1.75396157792953	20000		
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.4	0.01	spikeslab	n_snps_in_sumstats	708327			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.4	0.01	spikeslab	n_snps_after_rsid_mapping	703226			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.4	0.01	spikeslab	n_snps_in_output	659777			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.4	0.01	spikeslab	n_snps_nonzero	659777			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.4	0.01	spikeslab	beta_l2	0.412531058799512			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.4	0.01	spikeslab	phi_value				
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.4	0.01	spikeslab	seed	1001			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.4	0.05	spikeslab	R2_full	0.0687686364032238	20000		
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.4	0.05	spikeslab	R2_null	0.00284478492434787	20000		
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.4	0.05	spikeslab	R2_incremental	0.0659238514788759	20000		
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.4	0.05	spikeslab	pgs_var_mean	1.76356066283441	20000		
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.4	0.05	spikeslab	pgs_var_median	1.75968687990695	20000		
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.4	0.05	spikeslab	n_snps_in_sumstats	708327			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.4	0.05	spikeslab	n_snps_after_rsid_mapping	703226			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.4	0.05	spikeslab	n_snps_in_output	659777			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.4	0.05	spikeslab	n_snps_nonzero	659777			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.4	0.05	spikeslab	beta_l2	0.242154313604172			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.4	0.05	spikeslab	phi_value				
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.4	0.05	spikeslab	seed	1001			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.4	0.2	spikeslab	R2_full	0.0628227381685257	20000		
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.4	0.2	spikeslab	R2_null	0.00263484562407702	20000		
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.4	0.2	spikeslab	R2_incremental	0.0601878925444487	20000		
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.4	0.2	spikeslab	pgs_var_mean	1.61761145767669	20000		
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.4	0.2	spikeslab	pgs_var_median	1.61407293502487	20000		
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.4	0.2	spikeslab	n_snps_in_sumstats	708327			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.4	0.2	spikeslab	n_snps_after_rsid_mapping	703226			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.4	0.2	spikeslab	n_snps_in_output	659777			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.4	0.2	spikeslab	n_snps_nonzero	659777			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.4	0.2	spikeslab	beta_l2	0.212316346606008			
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.4	0.2	spikeslab	phi_value				
prscs	hapnest_public	1	hapnest_CSA	5000	quantitative	0.4	0.2	spikeslab	seed	1001			
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.05	0.001	gaussian	AUC_raw	0.505195774258178	20000	1899	18101
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.05	0.001	gaussian	AUC_full	0.534803645066988	20000	1899	18101
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.05	0.001	gaussian	AUC_null	0.533939323960089	20000	1899	18101
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.05	0.001	gaussian	AUC_incremental	0.000864321106898935	20000	1899	18101
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.05	0.001	gaussian	pgs_var_mean	1.02500595620025	20000		
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.05	0.001	gaussian	pgs_var_median	1.02356329159697	20000		
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.05	0.001	gaussian	n_snps_in_sumstats	708327			
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.05	0.001	gaussian	n_snps_after_rsid_mapping	703543			
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.05	0.001	gaussian	n_snps_in_output	660094			
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.05	0.001	gaussian	n_snps_nonzero	660094			
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.05	0.001	gaussian	beta_l2	0.135692730508384			
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.05	0.001	gaussian	phi_value				
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.05	0.001	gaussian	seed	1001			
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.05	0.001	spikeslab	AUC_raw	0.502275012116685	20000	2084	17916
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.05	0.001	spikeslab	AUC_full	0.523435394176877	20000	2084	17916
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.05	0.001	spikeslab	AUC_null	0.523333082643293	20000	2084	17916
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.05	0.001	spikeslab	AUC_incremental	0.000102311533584531	20000	2084	17916
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.05	0.001	spikeslab	pgs_var_mean	1.0254809660355	20000		
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.05	0.001	spikeslab	pgs_var_median	1.02429632276784	20000		
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.05	0.001	spikeslab	n_snps_in_sumstats	708327			
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.05	0.001	spikeslab	n_snps_after_rsid_mapping	703543			
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.05	0.001	spikeslab	n_snps_in_output	660094			
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.05	0.001	spikeslab	n_snps_nonzero	660094			
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.05	0.001	spikeslab	beta_l2	0.136904545044496			
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.05	0.001	spikeslab	phi_value				
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.05	0.001	spikeslab	seed	1001			
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.05	0.01	spikeslab	AUC_raw	0.519242435358176	20000	1971	18029
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.05	0.01	spikeslab	AUC_full	0.541582718118695	20000	1971	18029
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.05	0.01	spikeslab	AUC_null	0.533519999164771	20000	1971	18029
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.05	0.01	spikeslab	AUC_incremental	0.00806271895392385	20000	1971	18029
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.05	0.01	spikeslab	pgs_var_mean	1.00784002023915	20000		
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.05	0.01	spikeslab	pgs_var_median	1.00676433484937	20000		
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.05	0.01	spikeslab	n_snps_in_sumstats	708327			
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.05	0.01	spikeslab	n_snps_after_rsid_mapping	703543			
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.05	0.01	spikeslab	n_snps_in_output	660094			
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.05	0.01	spikeslab	n_snps_nonzero	660094			
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.05	0.01	spikeslab	beta_l2	0.13524495351537			
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.05	0.01	spikeslab	phi_value				
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.05	0.01	spikeslab	seed	1001			
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.05	0.05	spikeslab	AUC_raw	0.538193876159442	20000	2031	17969
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.05	0.05	spikeslab	AUC_full	0.549644295489039	20000	2031	17969
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.05	0.05	spikeslab	AUC_null	0.52966075745254	20000	2031	17969
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.05	0.05	spikeslab	AUC_incremental	0.0199835380364985	20000	2031	17969
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.05	0.05	spikeslab	pgs_var_mean	1.03151416007783	20000		
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.05	0.05	spikeslab	pgs_var_median	1.03032746221034	20000		
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.05	0.05	spikeslab	n_snps_in_sumstats	708327			
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.05	0.05	spikeslab	n_snps_after_rsid_mapping	703543			
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.05	0.05	spikeslab	n_snps_in_output	660094			
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.05	0.05	spikeslab	n_snps_nonzero	660094			
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.05	0.05	spikeslab	beta_l2	0.134316141201865			
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.05	0.05	spikeslab	phi_value				
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.05	0.05	spikeslab	seed	1001			
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.05	0.2	spikeslab	AUC_raw	0.511593626676236	20000	1967	18033
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.05	0.2	spikeslab	AUC_full	0.543934098563186	20000	1967	18033
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.05	0.2	spikeslab	AUC_null	0.542453843376055	20000	1967	18033
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.05	0.2	spikeslab	AUC_incremental	0.00148025518713069	20000	1967	18033
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.05	0.2	spikeslab	pgs_var_mean	1.03374355442176	20000		
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.05	0.2	spikeslab	pgs_var_median	1.03249612878272	20000		
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.05	0.2	spikeslab	n_snps_in_sumstats	708327			
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.05	0.2	spikeslab	n_snps_after_rsid_mapping	703543			
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.05	0.2	spikeslab	n_snps_in_output	660094			
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.05	0.2	spikeslab	n_snps_nonzero	660094			
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.05	0.2	spikeslab	beta_l2	0.132807742719468			
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.05	0.2	spikeslab	phi_value				
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.05	0.2	spikeslab	seed	1001			
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.1	0.001	gaussian	AUC_raw	0.515814531216863	20000	1897	18103
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.1	0.001	gaussian	AUC_full	0.543349336082513	20000	1897	18103
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.1	0.001	gaussian	AUC_null	0.536756242634435	20000	1897	18103
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.1	0.001	gaussian	AUC_incremental	0.00659309344807846	20000	1897	18103
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.1	0.001	gaussian	pgs_var_mean	1.03385683115187	20000		
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.1	0.001	gaussian	pgs_var_median	1.03212161042859	20000		
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.1	0.001	gaussian	n_snps_in_sumstats	708327			
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.1	0.001	gaussian	n_snps_after_rsid_mapping	703543			
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.1	0.001	gaussian	n_snps_in_output	660094			
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.1	0.001	gaussian	n_snps_nonzero	660094			
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.1	0.001	gaussian	beta_l2	0.13847717319759			
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.1	0.001	gaussian	phi_value				
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.1	0.001	gaussian	seed	1001			
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.1	0.001	spikeslab	AUC_raw	0.54298864470313	20000	2064	17936
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.1	0.001	spikeslab	AUC_full	0.549241807866385	20000	2064	17936
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.1	0.001	spikeslab	AUC_null	0.523289390485724	20000	2064	17936
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.1	0.001	spikeslab	AUC_incremental	0.025952417380661	20000	2064	17936
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.1	0.001	spikeslab	pgs_var_mean	1.04481166522802	20000		
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.1	0.001	spikeslab	pgs_var_median	1.04360678948837	20000		
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.1	0.001	spikeslab	n_snps_in_sumstats	708327			
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.1	0.001	spikeslab	n_snps_after_rsid_mapping	703543			
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.1	0.001	spikeslab	n_snps_in_output	660094			
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.1	0.001	spikeslab	n_snps_nonzero	660094			
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.1	0.001	spikeslab	beta_l2	0.14980576202933			
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.1	0.001	spikeslab	phi_value				
prscs	hapnest_public	1	hapnest_CSA	50000	binary_prev10	0.1	0.001	spikeslab	seed	1001			
